 May 2015,5,Wonderful stay,"Benoit was an amazing and very gracious host. We missed our original flight and had to take a flight a day later. Benoit was very considerate concerning our first booked night. He also helped us arrange transport from Casablanca airport to the riad in Rabat. Upon arrival he greeted us with fresh orange, amazing Moroccan pastries and fresh tea. The breakfast was also outstanding! The room itself was spacious and clean with lovely decor. The only qualm we could envisage is that there is no door between the room and the bathroom, however there is a toilet downstairs you can use! Great way to arrive in morocco and get back on track after a rocky start. Thank you for your hospitality Benoit!"
 April 2015,5,EXCEPTIONAL VALUE,We are two couples and we have just spent 3 nights at Dar Soufa in Rabat Medina. First the good: The rooms were spacious and beautifully appointed. Be aware they are open plan with the bathroom/toilet part of the bedroom - separated by a curtain or dressing screen. The beds were very comfortable and the furnishings elegant and tasteful including a pair of chairs to relax in. There was a separate lounge room area where guests could gather to read and relax and the roof terrace with sunchairs and eating area was an oasis of calm. The whole riad has been recently renovated and is exquisitely appointed. The quiet luxury is a welcome relief after a day in the chaos of the Medina The location in the centre of the riad was relatively easy to find and extremely good value for money. …
 April 2015,5,Warm and welcoming,After a long days travel we arrived at Dar Ben Soufa and Benoit immediately made us feel relaxed and comfortable. The place is stunning with a great terrace where Benoit served tea and snacks and gave us a great overview of Rabat. Benoit is very warm and welcoming and that homey feeling is felt all around his charming guest house.
 March 2015,5,Perfect Riad,"Bennoit gave us a kind welcome and a lot of recommendations. Great Riad, the most stylish (and we had the cheapest room) and most beautiful on our tour through Morocco. Breakfast was also fantastic, will deserved on the roof top The room, the complete Riad is very clean"
 March 2015,4,Riad Dar Soufa,"This Riad combines the traditional art of Morocco with some modern and functional decoration ideas. Very easy to find as you just have to enter the medina, go straight ahead (about 250 m) and just look on the small streets on your left hand for the sigh. When we arrived there we met Benoit, a really good and polite guy with a big smile who helped as with the lugguges and offered us some mint tea. He suggested us some great places and kept our lugguges the next day after our check out until the time we left. The Riad was really clean, luminous and airy. Is situated near one of the medina's big streets where the night market takes place. It's location is advantageous as you don't have to wander inside the medina's small alleys if you arrive at night."
 October 2014,5,A paradise of its own,"The riad is beautifully designed, a combination of traditional and modern flavor. It may be difficult to find for the first time, but once you found it, you will notice its location is pretty convenient. Benoit is very friendly and helpful. The breakfast was plentiful. It was a lovely stay."
 August 2014,4,Great hotel! one thing to fix..,"This riad is very pretty inside, it is typical but has a modern twist. As a matter of fact the owner is French and I think that the European touch was visible in many aspects of the service and this was positive. Benoit was very friendly and he immediately give us water, directions for monuments and for restaurants. The room was very very very beautiful, I loved the stile and it was large. The only thing is that there was a curtain dividing bathroom and bedroom and I 'm sorry this is ridiculous for The price we paid. I need privacy at least in the bathroom!! The breakfast was incredible, very rich and the ingredients fresh and top quality ( French Know good food), we especially loved the home made yogurt and would like the recipe. last but not least the position is great for…"
 August 2014,4,Fantastic riad just at the beginning if the medina,"Located in the immediate proximity of medina doors (easily reachable from the train station) the riad Dar Soufa offers a very charming atmosphere. The place shows the influence of European taste, but keeps the atmosphere of the traditional riad, both in the architecture and rooms decoration. The breakfast is, as usual in Marocco, outstanding offering fresh bread, pancakes, galettes and a wide range of jams. Benoit, the riad manager, is very kind and smart. He gave us some precious suggestions to visit Rabat and eat a good dinner in the medina."
 May 2014,5,A great place to stay,This Riad is perfectly situated within the medina once you have arrived in the area follow the instructions emailed to you rather than accepting help from the parking attendents! The rooms are very comfortable with lovely tadelakt surfaces in the bathroom area. The centre of the Riad has traditional tiles and plasterwork with stairs leading up to a fabulous terrace where an amazing breakfast is served. Benoit made us very welcome and was happy to suggest places to eat and areas in the city to visit.
 June 2014,5,An oasis,"Friendly and welcoming staff in a lovely and genuine Dar in the heart of the old town. The breakfast was probably the best that we have ever experienced: lovely breads, fantastic preserves and fresh fruit."
 June 2014,5,Just perfect!,"Just returned from 3 nights here and it was wonderful. Really well located in the medina, close to the tram and close to loads of shopping. The owner was really helpful about places to go, suggestions of restaurants and things to see. And the breakfast was just amazing! Cannot rate this place highly enough."
 May 2014,5,excellent authentic stay in beautiful Rabat,"We only spent one night at Riad Dar Soufa, but after being there for mere minutes and listening to Benoit's excellent suggestions and recommendations, we wished we were staying for longer! Benoit gave us superb recommendations for sight seeing and restaurants for both lunch and dinner. He also cooked us the best breakfast of our entire trip and served it to us on the riad's beautiful rooftop terrace. The riad's location was very convenient and close to the medina. We also were within walking distance of the beach, kasbah, and other sites. Our room was also adorable, with just the right amount of traditional Moroccan decor. Benoit was also very understanding of our concerns of traveling in a new country (neither of us had ever been to a ""3rd world"" country, Africa, or a muslim…"
 May 2014,5,Beautiful riad,"We stayed 3 nights. The riad is beautifully restored and is modern yet retains its original charm. It is right next to the shopping area in the Medina but as all the rooms face inward it is very quiet. The owner, Benoit, is extremely helpful. Breakfast is served on the terrace. One small issue is that the toilets in the rooms are only separated from the living area by a curtain. For those embaressed by communal bowel movements there is a conventional toilet on the ground floor."
 April 2014,5,Excellent Family Run Riad!,"We stayed in Riad Dar Soufa for a week at the beginning of April. It was a very relaxing stay - what we wanted - and made all the more so by Christine and her son Benoit. Nothing was too much trouble! Benoit spoke very good English, was around most of the time and helped in every way he could. He's a fountain of knowledge when it comes to sights to see, places to go etc. Christine, although very helpful, spoke little English. This didn't stop her from doing everything she could to make our stay very enjoyable. We would highly recommend this excellent Riad. Located in the heart of the Medina means that if you want to see the hustle and bustle of a Moroccan Medina/Souks you only need to leave your Riad, walk 20m to the end of the alleyway and there you are! Easy walking…"
 March 2014,5,"Welcoming, lovely building, good breakfast and friendly hosts",I only stayed at Dar Soufa one night but found it excellent. It was located in a good spot in the medina close to shopping areas and reasonably close to the railway station from where I was catching a train to Fes. The room was comfortable and the building well designed with clean lines and the lovely Moroccan embellishments. The roof terrace was lovely. Delicious breakfast. Benoit and Christine were readily available for any advice or arrangement or just a good conversation.
 November 2013,5,Excellent Riad,We recently stayed at the Riad Dar Soufa. It is a perfect location to visit Rabat since it is in the middle of the medina. We were able to walk everywhere. The owners Benoit and Christine were gracious and outgoing. We felt that we were their house guests. Our room was delightful. We had an excellent breakfast on the roof top patio. I would highly recommend this hotel. We only wish that we could have stayed another night. They also arranged a pick up at the airport.
 March 2014,5,"Great location, clean, friendly and a good breakfast too!","Both Benoit and Christine were friendly, helpful and simply lovely - Christine even made me wish that I could speak French. Thank you for your help in getting a candle for the cake :-D The Riad was clean and welcoming with a pleasant roof terrace. Our room was a fair size, with a comfortable bed, small seating area and bathroom. Some people might be a little uncomfortable with the toilet arrangements in so far as you can see each other using the loo . . . . a small screen separates the bedroom from the bathroom . . . . .not a problem for us, but worth mentioning for those who only ever make love in the dark. I would highly recommend this Riad and would not hesitate to stay here again."
 October 2013,5,Excellently restored riad in the heart of Rabat's medina,"Arriving at Rabat Ville station by train, you only need a 10' walk down the road and into the Medina to get to Riad Dar Soufa. The entrance is 20m down a narrow alley, off one of the main shopping streets within the Medina. There you will be greeted by the adorable Benoit with his excellent English who will bend over backwards to serve his guests! The Riad has been restored with excellent taste and at a very high standard. Rooms are spacious with beautiful detailing. We also liked the good quality toiletries available in the room. Only criticism is that the bed mattress was a bit too soft. I find firmer mattresses more comfortable. The breakfast, served on the terrace of course, is very good. Benoit is always at hand to give helpful tips for sightseeing and dinning options."
 November 2013,5,Marvelous Riad,"We were initially very skeptical about taking the time to spend a night in Rabat, but the city turned out to be a pleasant surprise and Riad Dar Soufa one of the hotel highlights of our trip. It's in the heart of the Rabat medina, but an easy walk to most anywhere. Owned by a wonderfully friendly French national, he renovated this Riad with loving care. He also decided to use relatively simple, contemporary furnishings that really worked well. The meals were some of the best and served with a real European flair."
 September 2013,4,"Best breakfast, nice stay","We stayed in 5 riads in Morocco and here we had the best breakfast! An extra plus was that we could enjoy it at the roof terrace of the Riad. The Riad was nice, clean, had a great location and looked very new. Our room had a very high ceiling, which was lovely, but was a little bit too bright during the night. The host Benoit was very helpful to us. Furthermore Rabat is a very lovely place to relax, so go there and stay here! Greetings from Belgium"
 October 2013,5,Beautiful Riad in the centre of Rabat,We stayed in this beautiful Riad for two nights in October. We booked their Sellige Room which is the most traditional one of the house. We loved the room and it’s decoration. It felt like we were sleeping in the Alhambra palace in Granada. The room and the bed were very comfortable. Like others mentioned the bathtub was a little simple and the water stayed in it for a while when we took a shower bus for us this was part of the authentic room. Like our room the whole Riad is beautiful restored with an eye for even the smallest details. Benoit showed a huge hospitality during our stay. He was very helpful all day long and he spoke English very well. The breakfast was served on the roof terrace and was one of the best we got during our three weeks trip through Morocco. This was…
 October 2013,5,Excellent medina stay,"Very good place with a very nice french owner. The place is quite and has a great terasse. Its located right in the hearth of the medina, the kasbah is a 5min walk and hassan tower about 25min walk. We love the good breakfast too. Wlan is working fine."
 October 2013,5,Fantastic stay!,"Very nice riad right in the medina. A bit hard to find... taxi dropped us off on the main street and had some trouble finding it. But once inside, a 180 degree different than the hustle and bustle of the medina. The owner is extremely helpful and friendly. Great breakfast on the roof terrace. Great decoration and character for the rooms. Wonderful stay!"
 September 2013,5,Wonderful riad!,"Lovely riad in the medina, located within a 10-15 minute walk of the train station. Christine provided a map and helpful suggestions for finding the riad. She was very welcoming, and we were able to communicate quite well with our limited French. We followed her recommendation for dinner (Tajine wa Tanjiia), which was very good. We loved the stunning terrace room, and enjoyed the terrace itself for relaxing moments during the day and evening. The breakfast on the terrace was outstanding. The location is perfect. We were able to walk everywhere."
 September 2013,5,Recommended,"This is a lovely place to stay, and the guy who runs it couldn't be more helpful. A beautiful building, and the breakfasts are tasty and served in huge quantities! On piece of advice we'd want to give is that if you arrive by train you're better off walking to the Riad rather than getting a taxi -- the journey on foot shouldn't take more than about 15 mins, and if you've get a map from the Riad owners and follow it carefully the place isn't too difficult to find."
 August 2013,4,Nice place in the heart of the medina,"Beautiful building once you step inside, lovely architecture and decoration, lovely rooftop terrace, located in the heart of the medina. Christine was very friendly and helpful, even if we struggled a bit with communication - our french is poor and she only speaks french. Delicious breakfast. Rooms are big and have very comfortable beds, personally i didn't like the fact that the toilet isn't divided from the room, there is only a narrow (maybe 1,5m x 2m) cloth screen separating the bedroom from the bathroom. If you have some heavy luggage get ready to carry it for a 5 to 10 minutes walk from the street where you can park the car until the Dar Soufa, as you can't take cars into that part of the medina. Overall it's a charming place and i would go back."
 September 2013,4,You pay for what you get!,"This is a stunning riad in Rabat medina within walking distance of the railway station (~15 mins). The rooms are extremely comfortable, however the bathroom is separated from the bedroom only by a curtain. There were lots of nice little touches : bottled water, extra pillows, cushions, lamps, hairdryer, cakes on arrival, dates, fruit salad and yoghurt with breakfast… The riad is excellent, however we have rated it very good because you pay for what you get!"
 September 2013,5,Simply amazing,Just a short walk from the trainstation and directly in the Medina. Market just around the corner but still its a very relaxing quiet place just next to all the chaos. Very nice rooftop terrace and super nice rooms! Very welcoming staff. youll have everything you need here.
 July 2013,4,A calm respite in the busy Medina,"We really enjoyed our stay at Riad Dar Soufa. We originally booked for one night, but stayed an extra night. The owner, Christina, was very friendly, though French is her main language and we only speak English. We managed to use Google Translate to communicate though and managed fine. The riad itself is beautiful and our room was very comfortable. A bit tricky to find, but we used Google Maps and we managed to find it without having to ask directions. I think we probably had the smallest (i.e. cheapest) room ,but it was big enough. The bathroom was big, but there is only a curtain separating it from the main room, so not a huge amount of privacy...fine for us though as a couple. Would definitely recommend!"
 February 2013,5,Friendly Dar on a top location,"This Dar is a bit hard to find in the medina of Rabat. Ask first the owner to send you a map and the directions to the dar. Signs in the street lack, so count the numbers of the street very well. The staff is very friendly and help you with everything. The nice breakfast is served on the first floor. There is wifi with low broadband. We had the beautiful room on the toplevel (terrace). Very good bed and all in moroccon style with tadelakt bathroom. Parking of the car is a bit of a problem but the staff will help you with your package and find a good and safe place (public underground car park about 5 min walking distance; cost 10 euro/day)."
 January 2013,5,"Thank you, Beniot!","I stayed at Riad Dar Soufa with two friends the weekend of January 25-27, 2013. We are all American and were traveling through Spain and made a side trip to Rabat. From the moment a friend of Benoit's spotted us in the medina and escorted us to the front door of the Riad, our expectations were met and exceeded constantly. Benoit was helpful, accommodating and friendly. His English is great and his breakfast was fabulous. Our room (Zerka) was impeccably clean and all of our needs were met. Though the room was small, it was beautiful and well-kept. I think it has been pointed out that the bathroom is separated from the room by a curtain, which is a little bit different from what I'm used to, but I was traveling with good, easy going people so it really wasn't a big deal. There…"
 December 2012,5,Cute Riad,"We stayed here for one night. The owner/manager was very helpful, and gave good restaurant recommendations. He is French, but speaks English too. The Riad was well-maintained, centrally located, and served a nice breakfast. Recommended."
 December 2012,4,"Nice riad, good value, good location","My husband and I stayed for one night in the Zerka Room (Zerka means blue in Arabic, the room has a painted blue cedar ceiling) of the Riad Dar Soufa. We liked this riad, which is decorated in a much more understated manner than several other riads in which we have stayed; it is still beautiful, with plenty of Moroccan features and design elements, but not with the busy multicolored and occasionally contrasting (to some people more used to western styles) patterns that some riads have and is pretty typical in Moroccan homes and palaces. This riad is in a good location down on a short side street off of a main street (Avenue Mohammed V) through the Rabat medina. Our room was smallish but by no means cramped, and we knew that going in as the pictures on the website (not currently…"
 November 2012,5,Loved it!,"We stayed in this Riad for a night in November 2012 and we regretted not staying for a longer period of time in this place. Immediately after booking the accommodation online, we received an email from the Riad providing us with directions and other useful tips in getting to the hotel. The Riad is located right in the middle of Rabat's medina (which is absolutely tout-free and very pleasant to explore). The Riad is down a little turn right after a maternity wear shop and is thus a perfect hideout from the busy medina. We were warmly welcomed by the staff who served us an amazing selection of Moroccan pastries with tea. The bedroom was spectacular. Spacious, with modern, artsy furnishings and an incredibly comfortable bed. Breakfast was great, and the food recommendations…"
 October 2012,4,Well taken care of...,"My partner and I pre-arranged with the riad to have someone pick us up at the airport and although our plane was late they were there with a sign displaying our names. The cab took us to the edge of the medina and we walked to the riad the rest of the way - about 5 minutes. We rang the bell and Benoit me us at the door with a big welcome. We paid the driver 200dh and a tip and we walked into the beautiful calm of his home. He welcomed us with tea and insisted on carrying our luggage the three flights of stairs to the terrace room. The room was just as described on the web site and there were no surprises. The terrace provided a view of the roof tops around, but provided a view of a beautiful sunset. Breakfast was provided on the terrace the next morning and was one of…"
 October 2012,4,Beautiful Riad,"The Riad is in the busy Medina. We walked from the train station with our luggage, about 5 mins. Very convenience. Not too difficult to find since it is just one straight road from the gate. However, there is no hotel sign at the turn off, so you really have to watch out for the street road sign on the wall. We missed it and a kind local man brought us there (without asking for money. wow Rabat impressed me!). The riad is beautiful. It is bright and has a Mediterranean feel to it. Love the bright and clean terrace. Our room was beautiful and comfortable although the bath room area is a little small (with a curtain seperating it from the rest of the room). Wifi is available at all rooms, a plus. We left very early the next day so we didn't have the breakfast. The owner…"
 August 2012,4,Very good Riad in the quiet Medina of Rabat,"We booked one night at this Riad in the Terrace Room at the end of August. We booked the room via the Riad Website, and we got answers right away. We were really happy about our stay in this modern Riad, nicely decorated. And overall really happy about our day spent in Rabat. Regarding the good points, I would mention the below: - The Riad is well managed, we didn't meet Benoit but his mother, who is really nice and kind. - Breakfast taken on the Terrace was pretty good, and very nice as It is still really cool in the Morning in Rabat during Summer. Special mention for the home made Yoghurt, I really enjoyed It. - The Riad, although modern, is nicely decorated. - The bathroom is really nice, what you see on the pictures on their website is what you get. - Location was really…"
 June 2012,4,Excellent choice in Rabat,"There is much to praise about this riad. Benoit is a very accommodating and helpful host, and the location is excellent, inside the medina and within walking distance of the Rabat Ville train station. Other reviewers have mentioned most of the amenities. Many pro's: pleasant rooftop setting for breakfasts, separate ""living room"" available to guests, bottled water is provided, flexible breakfast hours, host lives on site, host lent his computer for us to e-mail home and provided an extra sheet when we asked, exceptionally delicious and ample breakfast including cooked-to-order pancakes/bread and excellent coffee served in a carafe (see photo). A few con's: no door to bathroom, no handrail on narrow stairs to room and rooftop (could be problematic for people unsure of their…"
 April 2012,5,Gorgeous Riad amazing breakfast,"This is a lovely Riad. We only stayed for one night en route to Fez,but really wish we had stayed longer. We arrived late afternoon and were greeted by Benoit who laid on mint tea and some lovely Moroccan treats. Aware that time was limited, Benoit directed us to the Kasbah and onto an excellent restaurant by the train station. In the morning we were given the best breakfast we have had in Morocco. It is in a really convenient location in the medina but in walking distance to the train station. The riad itself is stunning. We really appreciated the efforts Benoit went to to make our short stay so enjoyable."
 April 2012,5,Very nice place run by a French family,"Benoit, the owner is really very helpful and accommodating, please use his restaurant tips!"
 March 2012,5,A beautifull Riad in the centre of the medina!,Thank you Benoit for a wonderfull stay at your beautifull Riad! We had a great honeymoon and hope to come back soon! The room was magnificent and the breakfast delicious!!!
 December 2011,5,Absolutely Fantastic,"I really love this Riad, I think is the best we,ve been in Morocco, specially thinking about the prize. Located just a few bloks inside the medina, was really easy to get there walking from the train station. We stayed in the Zerka room, and although had just a very small windows, there was really beautifully decorated in a modern style, warming, and good place for sleeping. The only ""special"" thing avout the room is that the bathroom in separated from the room just by a courtain, which means you have no much privacy there, but fou couples this shouldn´t be a problem. The breakfast was absolutely superb, giant and delicious, served at the beautiful terrace in the top of the Riad. During the evenings they turn on the fireplace in the living room ant the first floor and you can…"
 January 2012,5,would like to stay a month!,"dar soufa is a beautifully decorated and really pleasant riad, has a nice terrace and a relaxing salon maroccain with chimney this location is great to visit the ancient medina and rabat kasbah, and really convenient if you're travelling by train rooms are comfortable and clean, breakfast is rich and the owner is friendly and helpful enjoy your sejour!"
 October 2011,5,Great riad at the heart of the medina,"We stayed at this riad for one night, on our way to Meknes and Fes. The service was great. We received by email all the directions to get there and a map ahead of time, otherwise, it may be a little bit hard to find the riad. I agree with the others that the breakfast on the rooftop terrace was great. It is also located within walking distance to the Kasbah Oudaias, which is definitely worth a visit."
 September 2011,5,Very cool place to stay - Most amazing breakfast in Morocco,"My boyfriend and I biked from down the coast of Morocco and stayed in various cities. This was one of our favorite places. It's down a totally quiet side street in the heart of the medina, but the inside is gorgeous. Remodelled very tastefully. The rooms are large, quiet and cool. There is a nice roof terrace. But the best part of our stay was the breakfast. Coffee, tea, dates, yogurt, bread, cheese, fresh fruit. A nice change from bread and butter. The host was super friendly and helpful. Would definitely recommend this place."
 February 2011,5,"Wonderful, friendly service. Would return in an instant.","Located in the Rabat medina, essentially a walk in a straight line from the train station, the riad is in an ideal spot for exploring what Rabat has to offer. The markets on the way to the riad continue until around 11pm, with everything you may (or may not!) want to buy, food, clothing, luggage, trinkets, music etc As is the case with other riads, it offers a haven of peace & was spotlessly clean. Benoit, the owner, was the friendliest of hosts we met & full of advice, local information & general chit-chat, which made our stay so pleasant. He upgraded us to the terrace room, at no extra cost, due to cancellation & provided the best breakfast we ate in Morocco - by far. Very comfortable bed & a wonderful shower also. A trip back to Rabat would definitely mean a trip to this…"
 October 2010,5,"beautiful riad, great location","riad dar soufa was our first riad in morocco and after having seen different riads, it was definitely the most stylish one we stayed at...and offers the best breakfast;) the location is great (very easy access to the medina, near to the main train station, eay to find) a great place to stay at in rabat!"
 February 2010,3,Great location in the Rabat Medina,"We stayed in this riad just for 1 night, during our honeymoon in Morocco. It is owned by a French couple and it seems that most of the travellers staying there also come from France as owners speak only limited English. The key positive is location: just off rue Mohammed V, at the entrance to Rabat's Medina. This riad is easily accessible from the train station and is close to all major tourist attractions in Rabat. The riad itself was ok but not wow. Owners were helpful and friendly but our stay there was not memorable. Room was stuffy and not very clean, the bathroom section was separated by just a curtain, and we missed the little touches that make for a nice stay, like having a hairdrayer or a comfortable chair to sit on. Overall I would recommend this place if you…"
 February 2010,5,Perfect enough to make my in lores happy!,"This boutique accommodation is perfectly located in the Medina: easy to find, easy to leave to wander and get lost in the traditional Moroccan way of life. The quality of the restauration shows certainly an attention to details, but more than that, love for the traditional craft, without overdoing it. There are many riads and hotels overflowing with zellij, exotism and fluffy cushions. This one is just about the necessary, a refined balance and care for the senses: the beautiful, the natural and the authentic. I was there at the occasion of a business trip, accompanied with wife and baby, who also loved the place. It's a pity this Dar has only four rooms (make sure to book!) yet, size is its charm. Note: the staff has a kind of joyful madness that adds to the experience."
 May 2009,5,hidden gem in Rabat medina,"We stayed at Dar Soufa during both our visits to Rabat (2 and 3 nights). The riad is very tastefully designed--minimalist modern with the perfect blend of traditional Moroccan detail. We stayed in Chambre Zerka and really enjoyed it--high ceilings, large comfortable bed and very clean. One note: the bathroom in this unit is not a separate room but simply separate from the rest of the room by a privacy screen--the setup worked for us but may not work for all. Benoit, the owner, is a friendly and unobtrusive host with good advice on the city. Big, hearty breakfast. Very convenient location--3 blocks or so into the medina when coming from the nouvelle ville, about 10-15 minutes walk to the train station. Great rates. Highly recommended."
 April 2009,5,Great 'ambiente',We went to see our daughter who lives in Rabat and we spent five days in this beautifully decorated riad. It's recently opened and the decoration is just charming and pure Maroccan style. Benoît the owner is a perfect host and eager to make your stay pleasant and comfortable. We really enjoyed these days and would always return in case we're in Rabat.
